tripStart,routeName,routeVLD,runNumber,direction,stopId,stopNameShort,stopName,arrivalScheduled,departureScheduled,departureActual
22920,2,531,2,1,2657,SIHS,Zürich Sihlstrasse,23922,23958,24077
22920,2,531,2,1,1528,PARA,Zürich Paradeplatz,24018,24066,24219
22920,2,531,2,1,2228,BOES,Zürich Börsenstrasse,24102,24120,24277
22920,2,531,2,1,2590,BURK,Zürich Bürkliplatz,24186,24216,24371
22920,2,531,2,1,1565,BELL,Zürich Bellevue,24288,24348,24510
22920,2,531,2,1,2104,OPER,Zürich Opernhaus,24390,24426,24594
22920,2,531,2,1,2612,KRES,Zürich Kreuzstrasse,24450,24486,24653
22920,2,531,2,1,2689,FELD,Zürich Feldeggstrasse,24528,24558,24737
22920,2,531,2,1,2615,HOES,Zürich Höschgasse,24594,24624,24803
22920,2,531,2,1,2680,FROE,Zürich Fröhlichstrasse,24660,24690,24872
22920,2,531,2,1,2651,WILD,Zürich Wildbachstrasse,24720,24744,24926
22920,2,531,2,1,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,24786,24786,25119
25140,2,531,2,2,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,25140,25140,25132
25140,2,531,2,2,2651,WILD,Zürich Wildbachstrasse,25200,25230,25214
25140,2,531,2,2,2680,FROE,Zürich Fröhlichstrasse,25260,25290,25273
25140,2,531,2,2,2615,HOES,Zürich Höschgasse,25326,25356,25342
25140,2,531,2,2,2689,FELD,Zürich Feldeggstrasse,25392,25428,25396
25140,2,531,2,2,2612,KRES,Zürich Kreuzstrasse,25470,25494,25462
25140,2,531,2,2,2104,OPER,Zürich Opernhaus,25542,25578,25546
25140,2,531,2,2,1565,BELL,Zürich Bellevue,25662,25716,25692
25140,2,531,2,2,2590,BURK,Zürich Bürkliplatz,25794,25854,25837
25140,2,531,2,2,2228,BOES,Zürich Börsenstrasse,25890,25920,25920
25140,2,531,2,2,1528,PARA,Zürich Paradeplatz,25956,26010,25997
25140,2,531,2,2,2657,SIHS,Zürich Sihlstrasse,26058,26106,26103
25140,2,531,2,2,1502,STAU,Zürich Stauffacher,26178,26268,26240
25140,2,531,2,2,1306,BEZI,Zürich Bezirksgebäude,26322,26364,26333
25140,2,531,2,2,1906,KALK,Zürich Kalkbreite,26406,26436,26417
25140,2,531,2,2,2248,LOCH,Zürich Lochergut,26484,26514,26512
25140,2,531,2,2,2250,ZYPR,Zürich Zypressenstrasse,26556,26586,26577
25140,2,531,2,2,1535,ALBP,Zürich Albisriederplatz,26640,26688,26662
25140,2,531,2,2,2245,LETG,Zürich Letzigrund,26754,26778,26758
25140,2,531,2,2,2253,FREI,Zürich Freihofstrasse,26826,26850,26828
25140,2,531,2,2,2244,KAPP,Zürich Kappeli,26898,26922,26906
25140,2,531,2,2,2770,GRIM,Zürich Grimselstrasse,26994,27012,26995
25140,2,531,2,2,2535,LIND,Zürich Lindenplatz,27066,27096,27062
25140,2,531,2,2,2818,BACH,Zürich Bachmattstrasse,27138,27156,27119
25140,2,531,2,2,1310,FARB,Zürich Farbhof,27210,27210,27367
27360,2,531,2,1,1310,FARB,Zürich Farbhof,27360,27360,27380
27360,2,531,2,1,2818,BACH,Zürich Bachmattstrasse,27414,27432,27443
27360,2,531,2,1,2535,LIND,Zürich Lindenplatz,27462,27492,27511
27360,2,531,2,1,2770,GRIM,Zürich Grimselstrasse,27534,27564,27584
27360,2,531,2,1,2244,KAPP,Zürich Kappeli,27630,27654,27677
27360,2,531,2,1,2253,FREI,Zürich Freihofstrasse,27702,27726,27757
27360,2,531,2,1,2245,LETG,Zürich Letzigrund,27774,27798,27824
27360,2,531,2,1,1535,ALBP,Zürich Albisriederplatz,27858,27894,27926
27360,2,531,2,1,2250,ZYPR,Zürich Zypressenstrasse,27930,27960,27996
27360,2,531,2,1,2248,LOCH,Zürich Lochergut,28002,28032,28071
27360,2,531,2,1,1906,KALK,Zürich Kalkbreite,28092,28122,28166
27360,2,531,2,1,1306,BEZI,Zürich Bezirksgebäude,28164,28206,28249
27360,2,531,2,1,1502,STAU,Zürich Stauffacher,28266,28356,28377
27360,2,531,2,1,2657,SIHS,Zürich Sihlstrasse,28416,28458,28533
27360,2,531,2,1,1528,PARA,Zürich Paradeplatz,28518,28578,28635
27360,2,531,2,1,2228,BOES,Zürich Börsenstrasse,28620,28638,28697
27360,2,531,2,1,2590,BURK,Zürich Bürkliplatz,28710,28746,28790
27360,2,531,2,1,1565,BELL,Zürich Bellevue,28830,28890,28896
27360,2,531,2,1,2104,OPER,Zürich Opernhaus,28944,28986,29011
27360,2,531,2,1,2612,KRES,Zürich Kreuzstrasse,29016,29052,29077
27360,2,531,2,1,2689,FELD,Zürich Feldeggstrasse,29094,29124,29166
27360,2,531,2,1,2615,HOES,Zürich Höschgasse,29166,29196,29246
27360,2,531,2,1,2680,FROE,Zürich Fröhlichstrasse,29244,29274,29325
27360,2,531,2,1,2651,WILD,Zürich Wildbachstrasse,29304,29328,29385
27360,2,531,2,1,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,29370,29370,29617
29640,2,531,2,2,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,29640,29640,29632
29640,2,531,2,2,2651,WILD,Zürich Wildbachstrasse,29700,29730,29707
29640,2,531,2,2,2680,FROE,Zürich Fröhlichstrasse,29760,29790,29772
29640,2,531,2,2,2615,HOES,Zürich Höschgasse,29826,29856,29848
29640,2,531,2,2,2689,FELD,Zürich Feldeggstrasse,29892,29928,29920
29640,2,531,2,2,2612,KRES,Zürich Kreuzstrasse,29970,29994,29992
29640,2,531,2,2,2104,OPER,Zürich Opernhaus,30042,30078,30082
29640,2,531,2,2,1565,BELL,Zürich Bellevue,30162,30216,30199
29640,2,531,2,2,2590,BURK,Zürich Bürkliplatz,30294,30354,30417
29640,2,531,2,2,2228,BOES,Zürich Börsenstrasse,30390,30420,30509
29640,2,531,2,2,1528,PARA,Zürich Paradeplatz,30456,30510,30582
29640,2,531,2,2,2657,SIHS,Zürich Sihlstrasse,30558,30606,30678
29640,2,531,2,2,1502,STAU,Zürich Stauffacher,30678,30768,30804
29640,2,531,2,2,1306,BEZI,Zürich Bezirksgebäude,30822,30864,30911
29640,2,531,2,2,1906,KALK,Zürich Kalkbreite,30906,30936,31000
29640,2,531,2,2,2248,LOCH,Zürich Lochergut,30984,31014,31094
29640,2,531,2,2,2250,ZYPR,Zürich Zypressenstrasse,31056,31086,31148
29640,2,531,2,2,1535,ALBP,Zürich Albisriederplatz,31140,31188,31257
29640,2,531,2,2,2245,LETG,Zürich Letzigrund,31254,31278,31348
29640,2,531,2,2,2253,FREI,Zürich Freihofstrasse,31326,31350,31413
29640,2,531,2,2,2244,KAPP,Zürich Kappeli,31398,31422,31493
29640,2,531,2,2,2770,GRIM,Zürich Grimselstrasse,31494,31512,31574
29640,2,531,2,2,2535,LIND,Zürich Lindenplatz,31566,31596,31637
29640,2,531,2,2,2818,BACH,Zürich Bachmattstrasse,31638,31656,31694
29640,2,531,2,2,1310,FARB,Zürich Farbhof,31710,31710,31833
31830,2,531,2,1,1310,FARB,Zürich Farbhof,31830,31830,31851
31830,2,531,2,1,2818,BACH,Zürich Bachmattstrasse,31884,31902,31905
31830,2,531,2,1,2535,LIND,Zürich Lindenplatz,31932,31962,31973
31830,2,531,2,1,2770,GRIM,Zürich Grimselstrasse,32004,32034,32033
31830,2,531,2,1,2244,KAPP,Zürich Kappeli,32100,32124,32122
31830,2,531,2,1,2253,FREI,Zürich Freihofstrasse,32172,32196,32190
31830,2,531,2,1,2245,LETG,Zürich Letzigrund,32244,32268,32254
31830,2,531,2,1,1535,ALBP,Zürich Albisriederplatz,32328,32370,32351
31830,2,531,2,1,2250,ZYPR,Zürich Zypressenstrasse,32406,32436,32454
31830,2,531,2,1,2248,LOCH,Zürich Lochergut,32472,32502,32521
31830,2,531,2,1,1906,KALK,Zürich Kalkbreite,32562,32604,32622
31830,2,531,2,1,1306,BEZI,Zürich Bezirksgebäude,32640,32682,32697
31830,2,531,2,1,1502,STAU,Zürich Stauffacher,32742,32832,32835
31830,2,531,2,1,2657,SIHS,Zürich Sihlstrasse,32910,32952,32954
31830,2,531,2,1,1528,PARA,Zürich Paradeplatz,33012,33072,33073
31830,2,531,2,1,2228,BOES,Zürich Börsenstrasse,33114,33132,33133
31830,2,531,2,1,2590,BURK,Zürich Bürkliplatz,33204,33240,33239
31830,2,531,2,1,1565,BELL,Zürich Bellevue,33318,33378,33374
31830,2,531,2,1,2104,OPER,Zürich Opernhaus,33426,33462,33465
31830,2,531,2,1,2612,KRES,Zürich Kreuzstrasse,33492,33522,33527
31830,2,531,2,1,2689,FELD,Zürich Feldeggstrasse,33564,33594,33600
31830,2,531,2,1,2615,HOES,Zürich Höschgasse,33636,33666,33667
31830,2,531,2,1,2680,FROE,Zürich Fröhlichstrasse,33714,33744,33746
31830,2,531,2,1,2651,WILD,Zürich Wildbachstrasse,33774,33798,33802
31830,2,531,2,1,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,33840,33840,34146
34140,2,531,2,2,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,34140,34140,34157
34140,2,531,2,2,2651,WILD,Zürich Wildbachstrasse,34200,34230,34235
34140,2,531,2,2,2680,FROE,Zürich Fröhlichstrasse,34260,34290,34292
34140,2,531,2,2,2615,HOES,Zürich Höschgasse,34326,34356,34361
34140,2,531,2,2,2689,FELD,Zürich Feldeggstrasse,34392,34428,34426
34140,2,531,2,2,2612,KRES,Zürich Kreuzstrasse,34470,34494,34496
34140,2,531,2,2,2104,OPER,Zürich Opernhaus,34542,34584,34588
34140,2,531,2,2,1565,BELL,Zürich Bellevue,34668,34722,34718
34140,2,531,2,2,2590,BURK,Zürich Bürkliplatz,34794,34854,34835
34140,2,531,2,2,2228,BOES,Zürich Börsenstrasse,34890,34920,34928
34140,2,531,2,2,1528,PARA,Zürich Paradeplatz,34950,35010,35003
34140,2,531,2,2,2657,SIHS,Zürich Sihlstrasse,35070,35118,35133
34140,2,531,2,2,1502,STAU,Zürich Stauffacher,35190,35280,35276
34140,2,531,2,2,1306,BEZI,Zürich Bezirksgebäude,35334,35376,35397
34140,2,531,2,2,1906,KALK,Zürich Kalkbreite,35412,35448,35478
34140,2,531,2,2,2248,LOCH,Zürich Lochergut,35496,35526,35549
34140,2,531,2,2,2250,ZYPR,Zürich Zypressenstrasse,35568,35598,35608
34140,2,531,2,2,1535,ALBP,Zürich Albisriederplatz,35652,35700,35702
34140,2,531,2,2,2245,LETG,Zürich Letzigrund,35760,35784,35795
34140,2,531,2,2,2253,FREI,Zürich Freihofstrasse,35832,35856,35868
34140,2,531,2,2,2244,KAPP,Zürich Kappeli,35904,35922,35944
34140,2,531,2,2,2770,GRIM,Zürich Grimselstrasse,35994,36012,36030
34140,2,531,2,2,2535,LIND,Zürich Lindenplatz,36066,36090,36098
34140,2,531,2,2,2818,BACH,Zürich Bachmattstrasse,36132,36150,36154
34140,2,531,2,2,1310,FARB,Zürich Farbhof,36204,36204,36330
36330,2,531,2,1,1310,FARB,Zürich Farbhof,36330,36330,36352
36330,2,531,2,1,2818,BACH,Zürich Bachmattstrasse,36384,36402,36407
36330,2,531,2,1,2535,LIND,Zürich Lindenplatz,36432,36462,36465
36330,2,531,2,1,2770,GRIM,Zürich Grimselstrasse,36504,36534,36533
36330,2,531,2,1,2244,KAPP,Zürich Kappeli,36600,36624,36637
36330,2,531,2,1,2253,FREI,Zürich Freihofstrasse,36672,36696,36712
36330,2,531,2,1,2245,LETG,Zürich Letzigrund,36744,36768,36775
36330,2,531,2,1,1535,ALBP,Zürich Albisriederplatz,36828,36870,36870
36330,2,531,2,1,2250,ZYPR,Zürich Zypressenstrasse,36906,36936,36941
36330,2,531,2,1,2248,LOCH,Zürich Lochergut,36972,37002,37007
36330,2,531,2,1,1906,KALK,Zürich Kalkbreite,37062,37104,37108
36330,2,531,2,1,1306,BEZI,Zürich Bezirksgebäude,37140,37182,37188
36330,2,531,2,1,1502,STAU,Zürich Stauffacher,37242,37332,37330
36330,2,531,2,1,2657,SIHS,Zürich Sihlstrasse,37410,37452,37456
36330,2,531,2,1,1528,PARA,Zürich Paradeplatz,37512,37572,37574
36330,2,531,2,1,2228,BOES,Zürich Börsenstrasse,37614,37632,37640
36330,2,531,2,1,2590,BURK,Zürich Bürkliplatz,37704,37740,37744
36330,2,531,2,1,1565,BELL,Zürich Bellevue,37818,37878,37874
36330,2,531,2,1,2104,OPER,Zürich Opernhaus,37926,37962,37965
36330,2,531,2,1,2612,KRES,Zürich Kreuzstrasse,37992,38022,38025
36330,2,531,2,1,2689,FELD,Zürich Feldeggstrasse,38064,38094,38096
36330,2,531,2,1,2615,HOES,Zürich Höschgasse,38136,38166,38163
36330,2,531,2,1,2680,FROE,Zürich Fröhlichstrasse,38214,38244,38258
36330,2,531,2,1,2651,WILD,Zürich Wildbachstrasse,38274,38298,38314
36330,2,531,2,1,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,38340,38340,38640
38640,2,531,2,2,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,38640,38640,38658
38640,2,531,2,2,2651,WILD,Zürich Wildbachstrasse,38700,38730,38729
38640,2,531,2,2,2680,FROE,Zürich Fröhlichstrasse,38760,38790,38792
38640,2,531,2,2,2615,HOES,Zürich Höschgasse,38826,38856,38862
38640,2,531,2,2,2689,FELD,Zürich Feldeggstrasse,38892,38928,38939
38640,2,531,2,2,2612,KRES,Zürich Kreuzstrasse,38970,38994,39012
38640,2,531,2,2,2104,OPER,Zürich Opernhaus,39042,39084,39090
38640,2,531,2,2,1565,BELL,Zürich Bellevue,39168,39222,39216
38640,2,531,2,2,2590,BURK,Zürich Bürkliplatz,39294,39354,39390
38640,2,531,2,2,2228,BOES,Zürich Börsenstrasse,39390,39420,39460
38640,2,531,2,2,1528,PARA,Zürich Paradeplatz,39450,39510,39549
38640,2,531,2,2,2657,SIHS,Zürich Sihlstrasse,39570,39618,39659
38640,2,531,2,2,1502,STAU,Zürich Stauffacher,39690,39780,39826
38640,2,531,2,2,1306,BEZI,Zürich Bezirksgebäude,39834,39876,39920
38640,2,531,2,2,1906,KALK,Zürich Kalkbreite,39912,39948,39998
38640,2,531,2,2,2248,LOCH,Zürich Lochergut,39996,40026,40079
38640,2,531,2,2,2250,ZYPR,Zürich Zypressenstrasse,40068,40098,40136
38640,2,531,2,2,1535,ALBP,Zürich Albisriederplatz,40152,40200,40215
38640,2,531,2,2,2245,LETG,Zürich Letzigrund,40260,40284,40308
38640,2,531,2,2,2253,FREI,Zürich Freihofstrasse,40332,40356,40389
38640,2,531,2,2,2244,KAPP,Zürich Kappeli,40404,40422,40461
38640,2,531,2,2,2770,GRIM,Zürich Grimselstrasse,40494,40512,40546
38640,2,531,2,2,2535,LIND,Zürich Lindenplatz,40566,40590,40614
38640,2,531,2,2,2818,BACH,Zürich Bachmattstrasse,40632,40650,40674
38640,2,531,2,2,1310,FARB,Zürich Farbhof,40704,40704,40831
40830,2,531,2,1,1310,FARB,Zürich Farbhof,40830,40830,40844
40830,2,531,2,1,2818,BACH,Zürich Bachmattstrasse,40884,40902,40900
40830,2,531,2,1,2535,LIND,Zürich Lindenplatz,40932,40962,40972
40830,2,531,2,1,2770,GRIM,Zürich Grimselstrasse,41004,41034,41037
40830,2,531,2,1,2244,KAPP,Zürich Kappeli,41100,41124,41126
40830,2,531,2,1,2253,FREI,Zürich Freihofstrasse,41172,41196,41211
40830,2,531,2,1,2245,LETG,Zürich Letzigrund,41244,41268,41275
40830,2,531,2,1,1535,ALBP,Zürich Albisriederplatz,41328,41370,41373
40830,2,531,2,1,2250,ZYPR,Zürich Zypressenstrasse,41406,41436,41442
40830,2,531,2,1,2248,LOCH,Zürich Lochergut,41472,41502,41508
40830,2,531,2,1,1906,KALK,Zürich Kalkbreite,41562,41604,41616
40830,2,531,2,1,1306,BEZI,Zürich Bezirksgebäude,41640,41682,41689
40830,2,531,2,1,1502,STAU,Zürich Stauffacher,41742,41832,41874
40830,2,531,2,1,2657,SIHS,Zürich Sihlstrasse,41910,41952,41989
40830,2,531,2,1,1528,PARA,Zürich Paradeplatz,42012,42072,42101
40830,2,531,2,1,2228,BOES,Zürich Börsenstrasse,42114,42132,42161
40830,2,531,2,1,2590,BURK,Zürich Bürkliplatz,42204,42240,42286
40830,2,531,2,1,1565,BELL,Zürich Bellevue,42318,42378,42382
40830,2,531,2,1,2104,OPER,Zürich Opernhaus,42426,42462,42458
40830,2,531,2,1,2612,KRES,Zürich Kreuzstrasse,42492,42522,42525
40830,2,531,2,1,2689,FELD,Zürich Feldeggstrasse,42564,42594,42598
40830,2,531,2,1,2615,HOES,Zürich Höschgasse,42636,42666,42668
40830,2,531,2,1,2680,FROE,Zürich Fröhlichstrasse,42714,42744,42754
40830,2,531,2,1,2651,WILD,Zürich Wildbachstrasse,42774,42798,42818
40830,2,531,2,1,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,42840,42840,43141
43140,2,531,2,2,2788,BTIE,Zürich Bahnhof Tiefenbrunnen,43140,43140,43155
43140,2,531,2,2,2651,WILD,Zürich Wildbachstrasse,43200,43230,43230
43140,2,531,2,2,2680,FROE,Zürich Fröhlichstrasse,43260,43290,43290
43140,2,531,2,2,2615,HOES,Zürich Höschgasse,43326,43356,43369
43140,2,531,2,2,2689,FELD,Zürich Feldeggstrasse,43392,43428,43432
43140,2,531,2,2,2612,KRES,Zürich Kreuzstrasse,43470,43494,43504
43140,2,531,2,2,2104,OPER,Zürich Opernhaus,43542,43584,43589
43140,2,531,2,2,1565,BELL,Zürich Bellevue,43668,43722,43724
43140,2,531,2,2,2590,BURK,Zürich Bürkliplatz,43794,43854,43883
43140,2,531,2,2,2228,BOES,Zürich Börsenstrasse,43890,43920,43968
43140,2,531,2,2,1528,PARA,Zürich Paradeplatz,43950,44010,44042
43140,2,531,2,2,2657,SIHS,Zürich Sihlstrasse,44070,44118,44145
43140,2,531,2,2,1502,STAU,Zürich Stauffacher,44190,44280,44339
43140,2,531,2,2,1306,BEZI,Zürich Bezirksgebäude,44334,44376,44421
43140,2,531,2,2,1906,KALK,Zürich Kalkbreite,44412,44448,44510
43140,2,531,2,2,2248,LOCH,Zürich Lochergut,44496,44526,44577
43140,2,531,2,2,2250,ZYPR,Zürich Zypressenstrasse,44568,44598,44635
43140,2,531,2,2,1535,ALBP,Zürich Albisriederplatz,44652,44700,44722
43140,2,531,2,2,2245,LETG,Zürich Letzigrund,44760,44784,44808
43140,2,531,2,2,2253,FREI,Zürich Freihofstrasse,44832,44856,44871
43140,2,531,2,2,2244,KAPP,Zürich Kappeli,44904,44922,44939
43140,2,531,2,2,2770,GRIM,Zürich Grimselstrasse,44994,45012,45026
43140,2,531,2,2,2535,LIND,Zürich Lindenplatz,45066,45090,45106
43140,2,531,2,2,2818,BACH,Zürich Bachmattstrasse,45132,45150,45157
43140,2,531,2,2,1310,FARB,Zürich Farbhof,45204,45204,45324
45330,2,531,2,1,1310,FARB,Zürich Farbhof,45330,45330,45342
45330,2,531,2,1,2818,BACH,Zürich Bachmattstrasse,45384,45402,45410
45330,2,531,2,1,2535,LIND,Zürich Lindenplatz,45432,45462,45472
45330,2,531,2,1,2770,GRIM,Zürich Grimselstrasse,45504,45534,45537
45330,2,531,2,1,2244,KAPP,Zürich Kappeli,45600,45624,45630
45330,2,531,2,1,2253,FREI,Zürich Freihofstrasse,45672,45696,45700
45330,2,531,2,1,2245,LETG,Zürich Letzigrund,45744,45768,45760
45330,2,531,2,1,1535,ALBP,Zürich Albisriederplatz,45828,45870,45848
45330,2,531,2,1,2250,ZYPR,Zürich Zypressenstrasse,45906,45936,45919
45330,2,531,2,1,2248,LOCH,Zürich Lochergut,45972,46002,45979
45330,2,531,2,1,1906,KALK,Zürich Kalkbreite,46062,46104,46054
45330,2,531,2,1,1306,BEZI,Zürich Bezirksgebäude,46140,46182,46133
45330,2,531,2,1,1502,STAU,Zürich Stauffacher,46242,46332,46391
45330,2,531,2,1,2657,SIHS,Zürich Sihlstrasse,46410,46452,46487
